rank,asin,title,brand,category,product_type,deal_price_mxn,basis_price_mxn,basis_price_type,display_discount_pct,calculated_discount_pct,deal_message,deal_end_time,deal_type,percent_claimed,is_lightning_deal,rating,review_count,product_url,image_url,discount_difference_pp,category_clean,is_timed_deal,absolute_savings_mxn,price_band,extracted_at_utc,marketplace,currency
292,B0G5H98TSD,Altera Homestep Walking Pad Caminadora Eléctrica,Altera,gl_sports,TREADMILL,2419.0,2999.0,Anterior:,19.0,19.339779926642215,Promoción,,BEST_DEAL,,False,4.0,63.0,https://www.amazon.com.mx/Altera-Homestep-Plus-Caminadora-Entrenamiento/dp/B0G5H98TSD,https://m.media-amazon.com/images/I/61ZX5lyCCIL.jpg,0.33977992664221546,Sports,False,580.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
293,B0GWJYZG3V,"Samsung Essential FHD S3 LS24F310EALXZX Monitor 24"" FHD 120Hz, Panel VA, Resolucion FHD, Tiempo de Respuesta 5 ms (GTG)",Samsung,gl_pc,MONITOR,1563.0,1699.0,Anterior:,8.0,8.004708652148322,Promoción,,BEST_DEAL,,False,4.0,10.0,https://www.amazon.com.mx/Samsung-Essential-LS24F310EALXZX-Resolucion-Respuesta/dp/B0GWJYZG3V,https://m.media-amazon.com/images/I/51CvmWGw7kL.jpg,0.004708652148321946,Pc,False,136.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
294,B0DG6YDP3R,"FEMMTO Guitarra Eléctrica para Principiantes con Amplificador 5W, Negro | Paquete completo: cuerpo de aliso, 22 trastes, 3 pastillas con selector de 5 vías, funda, cable, correa, púas y cuerdas extra",FEMMTO,gl_musical_instruments,GUITARS,1550.0,1799.0,Precio de lista:,14.0,13.841022790439133,Promoción,,BEST_DEAL,,False,4.0,154.0,https://www.amazon.com.mx/FEMMTO-Guitarra-El%C3%A9ctrica-Amplificador-Bolso/dp/B0DG6YDP3R,https://m.media-amazon.com/images/I/719Len8-xLL.jpg,0.15897720956086658,Musical Instruments,False,249.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
295,B0GWP1Z86P,"Raganet, Set de 100 Ganchos Metalicos Cubiertos con Terciopelo, Perchas de Alta Calidad, Gancho con Rotacion 360°, Ganchos Antideslizantes y Resistentes (100 Negro)",,gl_home,CLOTHES_HANGER,496.98,729.0,Precio de lista:,32.0,31.827160493827154,Promoción,,BEST_DEAL,,False,4.0,10.0,https://www.amazon.com.mx/Raganet-Metalicos-Terciopelo-Antideslizantes-Resistentes/dp/B0GWP1Z86P,https://m.media-amazon.com/images/I/71OACJHrZKL.jpg,0.1728395061728456,Home,False,232.01999999999998,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
296,B0GTVK7C8Z,"CRUA Gamer Monitor 32 Pulgadas 2K 165Hz Curvo Pantalla para pc 1800R | QHD(2560x1440P) Monitores de Computadora 1ms(GTG) 120%sRGB FreeSync HDR Adecuado para la edición de juegos, imágenes y vídeos",,gl_pc,MONITOR,3699.97,4199.0,Precio de lista:,12.0,11.88449630864492,Promoción,,BEST_DEAL,,False,4.0,127.0,https://www.amazon.com.mx/CRUA-Gamer-Monitor-Pulgadas-Pantalla/dp/B0GTVK7C8Z,https://m.media-amazon.com/images/I/71H0ylD8PNL.jpg,0.1155036913550802,Pc,False,499.0300000000002,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
297,B0CQ21WHNY,"Carrito Plegable Más Duradero con Ruedas Todoterreno de 360° y Frenos | Carrito de Compras para Mandado Transportador, Carro de Carga Tipo Wagon Vagón para Niños, Camping, Mudanza, Viajes, Mascotas",Elegear,gl_home,UTILITY_CART_WAGON,1444.23,1799.99,Precio de lista:,20.0,19.7645542475236,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,285.0,https://www.amazon.com.mx/Elegear-Plegable-Todoterreno-Transportador-Mascotas/dp/B0CQ21WHNY,https://m.media-amazon.com/images/I/81OlREnZPDL.jpg,0.23544575247640154,Home,True,355.76,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
298,B0BXLH5RGP,"E T EASYTAO Termos para Agua con 2 Tapas, 40OZ Botella de Agua Rosa | Termo Acero Inoxidable, Doble Pared y Tapa Hermética Antigoteo, Frío 24h o Caliente 12h, con Asa para Transportar",,gl_kitchen,THERMOS,277.0,368.0,Anterior:,25.0,24.728260869565215,Promoción,,BEST_DEAL,,False,4.0,11672.0,https://www.amazon.com.mx/EASYTAO-Termos-para-Tapas-Botella/dp/B0BXLH5RGP,https://m.media-amazon.com/images/I/61Qjf-N2mFL.jpg,0.2717391304347849,Kitchen,False,91.0,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
299,B0GRLXZWGZ,"kayme - Funda de automóvil de 7 capas para Toyota Yaris (2005-2026), impermeable, para todo tipo de clima, protección UV contra la lluvia, el sol, color negro",kayme,gl_automotive,VEHICLE_COVER,1496.29,1682.32,Anterior:,11.0,11.057943791906414,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,30822.0,https://www.amazon.com.mx/kayme-autom%C3%B3vil-2005-2026-impermeable-protecci%C3%B3n/dp/B0GRLXZWGZ,https://m.media-amazon.com/images/I/71z3CARhyxL.jpg,0.05794379190641408,Automotive,True,186.02999999999997,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
300,B0FD9X8DPS,"Libin Pantalones de Golf para Hombre 30/32/34, Ligeros y elásticos, perfectos para el Trabajo, de Vestir, la Oficina, Viajes y un Estilo Casual de Negocios",Libin,gl_apparel,PANTS,629.99,699.99,Anterior:,10.0,10.000142859183702,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,685.0,https://www.amazon.com.mx/Libin-Pantalones-el%C3%A1sticos-Trabajar-Bolsillos/dp/B0FD9X8DPS,https://m.media-amazon.com/images/I/61jKBcOpFIL.jpg,0.0001428591837022708,Apparel,True,70.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
301,B08VQKYMNJ,"ULTRACHEF Juego de 3 Sartenes de Hierro Fundido con Mango Largo, Previamente Curado, Cast-Iron Skillet, Set de 3 piezas (6"", 8"" y 10""), Negro",ULTRACHEF,gl_kitchen,SAUTE_FRY_PAN,549.0,799.0,Precio de lista:,31.0,31.289111389236545,Promoción,,BEST_DEAL,,False,4.0,5268.0,https://www.amazon.com.mx/Sartenes-Fundido-Previamente-Cast-Iron-Skillet/dp/B08VQKYMNJ,https://m.media-amazon.com/images/I/81BtWwI+YcL.jpg,0.28911138923654534,Kitchen,False,250.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
302,B0D9NJTFQT,"BIGASUO Portarretratos Digital WiFi 10.1"", Frameo Marco Digital para Fotos con 32GB Memoria, IPS 1280x800, Envía Fotos y Vídeos Desde el Móvil, Regalo para Padres y Abuelos Negro-Blanco",,gl_camera,DIGITAL_PICTURE_FRAME,999.93,1299.99,Precio de lista:,23.0,23.081716013200108,Promoción,,BEST_DEAL,,False,4.0,549.0,https://www.amazon.com.mx/BIGASUO-Portarretratos-Digital-1280x800-Negro-Blanco/dp/B0D9NJTFQT,https://m.media-amazon.com/images/I/71c80sWpK-L.jpg,0.0817160132001078,Camera,False,300.06000000000006,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
303,B0DZFTSZVX,"SONGMICS Silla de Oficina Ergonómica, Tejido de Malla de Doble Capa | Reposabrazos Plegables, Lumbar y Reposacabezas Ajustables, Gris Paloma, Colección KIME MOBN041G01",SONGMICS,gl_home,CHAIR,2429.99,2699.99,Precio de lista:,10.0,10.000037037174213,Promoción,,BEST_DEAL,,False,4.0,567.0,https://www.amazon.com.mx/SONGMICS-Ergon%C3%B3mica-Reposabrazos-Reposacabezas-Ajustables/dp/B0DZFTSZVX,https://m.media-amazon.com/images/I/71ldWGU1xDL.jpg,3.703717421288388e-05,Home,False,270.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
304,B0D735JKXW,"Dubinik® 6 oz Camisa Franela Hombre Oeste Vaquero Cuadros Broche Trabajo | 100% Algodón, Manga Larga Con Botones De Perlas, Cálida, Suave, Gruesa, Ligera, Estilo Vintage, Fácil de Cuidar, Ropa Diaria",Dubinik,gl_apparel,SHIRT,719.99,799.99,Anterior:,10.0,10.00012500156252,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,353.0,https://www.amazon.com.mx/Dubinik%C2%AE-Franela-Western-Vaquero-Cuadros/dp/B0D735JKXW,https://m.media-amazon.com/images/I/71fWIeA7t6L.jpg,0.00012500156251959993,Apparel,True,80.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
305,B0G67C3S23,"Garnier Fructis Liso Diamante, 100H Brillo Diamante Liso anti frizz | Spray Alisador 150ml con keratina para el cabello, Aceite de Argán y Protección Térmica hasta 230°C",Garnier,gl_beauty,HAIR_STYLING_AGENT,102.04,119.0,Precio de lista:,14.0,14.25210084033613,Promoción,,BEST_DEAL,,False,4.0,456.0,https://www.amazon.com.mx/Garnier-Diamante-Alisador-Complejo-Protecci%C3%B3n/dp/B0G67C3S23,https://m.media-amazon.com/images/I/51bCAsVl-hL.jpg,0.25210084033613,Beauty,False,16.959999999999994,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
306,B0GDFVNTB4,Wavytalk Depilación IPL – Dispositivo de precisión con rodillo para todo el cuerpo,wavytalk,gl_beauty,BEAUTY,2829.65,3144.06,Anterior:,10.0,10.000127224035161,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,138.0,https://www.amazon.com.mx/Wavytalk-Dispositivo-depilaci%C3%B3n-IPL-Bare/dp/B0GDFVNTB4,https://m.media-amazon.com/images/I/61oYa7UoVtL.jpg,0.0001272240351610776,Beauty,True,314.40999999999985,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
307,B0G1D19W6Y,"CHiQ Televisión 40F621FR ROKU Pantalla 40 Pulgadas Smart TV Full HD 1080P con WiFi, Aplicación Móvil, Audio Dolby, Diseño Sin Marco Metálico, Compatible con Apple HomeKit",CHiQ,gl_home_entertainment,TELEVISION,2999.0,3799.0,Precio de lista:,21.0,21.0581732034746,Promoción,,BEST_DEAL,,False,4.0,40.0,https://www.amazon.com.mx/CHiQ-Television-40F621FR-Aplicaci%C3%B3n-Compatible/dp/B0G1D19W6Y,https://m.media-amazon.com/images/I/71mKiAXL7WL.jpg,0.05817320347459898,Home Entertainment,False,800.0,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
308,B0GQ2MXMG1,"Blink Solaris 2K+: cámara de seguridad inteligente con alimentación solar, funciona con tan solo 45 minutos de luz solar directa, video 2K y Módulo de sincronización incluido - 3 cámaras (negro)",Blink,gl_vdo_devices,VDO_DEVICES,2599.0,7996.0,Lista:,67.0,67.49624812406203,Promoción,,BEST_DEAL,,False,,,https://www.amazon.com.mx/Blink-Solaris-inteligente-alimentaci%C3%B3n-sincronizaci%C3%B3n/dp/B0GQ2MXMG1,https://m.media-amazon.com/images/I/51tSjpLyxKL.jpg,0.4962481240620349,Vdo Devices,False,5397.0,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
309,B08F6C1DDT,"Cámara con reflector cableada Ring Plus (Floodlight Cam Wired Plus), con video de alta definición de 1080p activado por movimiento - Negra",Ring,gl_digital_products_9_accessory,VDO_DEVICES,1749.0,4299.0,Precio de lista:,59.0,59.31612002791346,Promoción,,BEST_DEAL,,False,4.0,2376.0,https://www.amazon.com.mx/Ring-Floodlight-definici%C3%B3n-activado-movimiento/dp/B08F6C1DDT,https://m.media-amazon.com/images/I/51wcFnaR8jL.jpg,0.3161200279134633,Digital Products 9 Accessory,False,2550.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
310,B0F8VF8XW5,"Dubinik® 6.3 oz Camisa Franela Hombre Western de Manga Larga Snap Botón | 100% Algodón,Suave,Casual,Ligera,Vintage,Cálida,Doble Bolsillo En Pecho,Diseño Cuadros,Duradera,Para Uso Diario",Dubinik,gl_apparel,SHIRT,1110.32,1299.08,Anterior:,15.0,14.530282969486096,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,132.0,https://www.amazon.com.mx/Dubinik%C2%AE-Camisa-Franela-Western-Comfort/dp/B0F8VF8XW5,https://m.media-amazon.com/images/I/91qMY8IlEjL.jpg,0.46971703051390357,Apparel,True,188.76,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
311,B0H9YK916G,"Dispensador de Agua con Garrafón Oculto, Ideal para Hogar Oficina Gimnasio | Enfriador de Agua de Acero Inoxidable, Dispensador de Agua Fría y Caliente con 3 Temperaturas Independientes, Anti-sequedad",,gl_home,WATER_DISPENSER,3099.97,3499.99,Precio de lista:,11.0,11.429175511930033,Promoción,,BEST_DEAL,,False,4.0,49.0,https://www.amazon.com.mx/Dispensador-Agua-Garraf%C3%B3n-Oficina-Gimnasio/dp/B0H9YK916G,https://m.media-amazon.com/images/I/615AeD2CE5L.jpg,0.42917551193003334,Home,False,400.02,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
312,B07QP1D893,"Dreamlab Manta Pesada de estimulación sensorial - Textura Reversible Invierno/Verano, Materiales Certificados Oeko-Tex Standard 100, con Microperlas de Vidrio. Color Gris. 121cm x 182cm (9 Kilos)",Dreamlab,gl_home,BLANKET,1699.15,1999.0,Precio de lista:,15.0,14.999999999999996,Promoción,,BEST_DEAL,,False,4.0,474.0,https://www.amazon.com.mx/DREAMLAB-Manta-Pesada-estimulaci%C3%B3n-sensorial/dp/B07QP1D893,https://m.media-amazon.com/images/I/71BAGGpCppL.jpg,3.552713678800501e-15,Home,False,299.8499999999999,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
313,B0G7F5WN1J,"JEECOLI Ventilador de Techo 42 Pulgadas con Luz LED y Control Remoto | 5 Aspas de Nogal, Empotrado,Ultrasilencioso, Gran Caudal de Aire, 3 Tonos de Luz para Sala y Recámara",JEECOLI,gl_home,LIGHT_FIXTURE,1198.99,1358.0,Precio de lista:,12.0,11.709131075110456,Promoción,,BEST_DEAL,,False,4.0,41.0,https://www.amazon.com.mx/Ventilador-Techo-Luz-Abanicos-Control/dp/B0G7F5WN1J,https://m.media-amazon.com/images/I/61nj8+xHBOL.jpg,0.2908689248895442,Home,False,159.01,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
314,B0CRT6HQ82,"Soundcore by Anker Sport X20 Audífonos Inalámbricos Deportivos | Cancelación de Ruido Activa, Bajos Potentes, IP68 Resistente al Agua y Sudor, Ganchos Ajustables, Hasta 48h, Carga Rápida",Soundcore,gl_electronics,HEADPHONES,1367.98,1799.0,Precio de lista:,24.0,23.95886603668705,Promoción,,BEST_DEAL,,False,4.0,15703.0,https://www.amazon.com.mx/Soundcore-auriculares-entrenamiento-extensibles-cancelaci%C3%B3n/dp/B0CRT6HQ82,https://m.media-amazon.com/images/I/51vqMmvB4-L.jpg,0.041133963312951494,Electronics,False,431.02,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
315,B07KDL84R3,"AVERA Calentador de Agua Instantaneo GAS LP, Boiler de Paso, Capacidad 6 Litros/Minuto, 1 Servicio, Facil Instalacion, Ahorro de Gas y Agua Caliente al Instante | C6L",,gl_home_improvement,WATER_HEATER,1348.99,1749.0,Precio de lista:,23.0,22.87078330474557,Promoción,,BEST_DEAL,,False,4.0,4362.0,https://www.amazon.com.mx/Calentador-agua-instant%C3%A1neo-servicio-AVERA/dp/B07KDL84R3,https://m.media-amazon.com/images/I/51Zpaa4MioL.jpg,0.12921669525443136,Home Improvement,False,400.01,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
316,B0876T9DQZ,Philips Avent Calentador de Biberones en 3 minutos | Control inteligente de temperatura | Función para descongelar | Calienta de manera uniforme | Apagado automático | SCF358/00,AVENT,gl_baby_product,BABY_BOTTLE,897.0,,,,,,,BEST_DEAL,,False,4.0,14494.0,https://www.amazon.com.mx/Philips-Calentador-Biberones-%E2%94%82Premium-00/dp/B0876T9DQZ,https://m.media-amazon.com/images/I/51zOPf0+cIL.jpg,,Baby Product,False,,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
317,B0GT73YX5N,Laptop Lenovo Ideapad Slim 3 | Intel Core i3 | 8 GB RAM 512GB SSD | Lector SD | Windows 11 Azul,Lenovo,gl_pc,NOTEBOOK_COMPUTER,9699.0,11499.0,Precio de lista:,16.0,15.653535090007829,Promoción,,BEST_DEAL,,False,4.0,7.0,https://www.amazon.com.mx/Laptop-Lenovo-Ideapad-Lector-Windows/dp/B0GT73YX5N,https://m.media-amazon.com/images/I/7120NIhuAwL.jpg,0.3464649099921715,Pc,False,1800.0,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
318,B0F8QHS8WZ,"PRETTYGARDEN Pantalones Palazzo de Pierna Ancha para Mujer | Pantalones de Primavera 2026, con Botones Sueltos, Cintura Alta, Plisados, para Trabajo, Negocios, Casual",PRETTYGARDEN,gl_apparel,PANTS,629.12,699.02,Precio de lista:,10.0,9.999713885153499,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,2005.0,https://www.amazon.com.mx/PRETTYGARDEN-Pantalones-el%C3%A1stica-plisados-bolsillos/dp/B0F8QHS8WZ,https://m.media-amazon.com/images/I/61lb8kasFlL.jpg,0.00028611484650120644,Apparel,True,69.89999999999998,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
319,B0FM84YB3M,"YIYAHA Monitor Bebé 5 Pulgadas con Cámara HD y WiFi, Control por App | Zoom 4X Panorámico, Audio Bidireccional, Visión Nocturna Infrarroja, Canciones de Cuna, Monitoreo de Temperatura",,gl_home_improvement,SECURITY_CAMERA,1784.13,2099.0,Precio de lista:,15.0,15.000952834683176,Promoción,,BEST_DEAL,,False,4.0,62.0,https://www.amazon.com.mx/YIYAHA-Conectividad-Aplicaci%C3%B3n-Panor%C3%A1mico-Bidireccional/dp/B0FM84YB3M,https://m.media-amazon.com/images/I/71G-cgXt9aL.jpg,0.0009528346831757517,Home Improvement,False,314.8699999999999,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
320,B0DR2SCHS9,"Tenda Mesh MX12/EX12 (3 Pack) WiFi 6 Mesh Sistema AX3000 Nova, hasta 2402Mbps, Doble Banda Gigabit para, 160+ Dispositivos, Cobertura de hasta 650 ㎡, Compatible con backhaul Ethernet",Tenda,gl_pc,NETWORKING_ROUTER,2249.0,3799.99,Precio de lista:,41.0,40.81563372535191,Promoción,,BEST_DEAL,,False,4.0,994.0,https://www.amazon.com.mx/Tenda-2402Mbps-Dispositivos-Cobertura-Compatible/dp/B0DR2SCHS9,https://m.media-amazon.com/images/I/51uLPLJLg6L.jpg,0.18436627464809163,Pc,False,1550.9899999999998,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
321,B0CNS41RZ8,Bote para pañales Diaper Genie Compact | Incluye 1 recambio cuadrado de inicio que puede contener hasta 165 pañales tamaño recién nacido,Diaper Genie,gl_baby_product,BUCKET,588.92,775.01,Precio de lista:,24.0,24.011303079960264,Promoción,,BEST_DEAL,,False,4.0,730.0,https://www.amazon.com.mx/Diaper-Genie-Compact-Starter-Newborn-Sized/dp/B0CNS41RZ8,https://m.media-amazon.com/images/I/611sFoG878L.jpg,0.011303079960264029,Baby Product,False,186.09000000000003,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
322,B0FKMWK59N,"SUNLU Filamento PETG,4KG Negro+Blanco+Rojo+Azul Klein | Filamento Impresora 3D ±0.02mm, 4KG en Total, 1KG por Bobina",SUNLU,gl_office_product,THERMOPLASTIC_FILAMENT,797.34,839.31,Anterior:,5.0,5.000536154698492,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,36.0,False,4.0,1235.0,https://www.amazon.com.mx/SUNLU-PETG-Filamento-Impresora-3D/dp/B0FKMWK59N,https://m.media-amazon.com/images/I/81NaUPzjVwL.jpg,0.0005361546984916643,Office Product,True,41.969999999999914,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
323,B0CT55B1QC,"Tapo TP-Link TC40, [Nueva Generación] Cámara de Seguridad Wi-Fi para Exteriores, 1080P con Visión Nocturna, Detección de Movimiento, Funciona con Alexa",Tapo,gl_camera,SECURITY_CAMERA,719.0,799.0,Precio de lista:,10.0,10.012515644555695,Promoción,,BEST_DEAL,,False,4.0,1679.0,https://www.amazon.com.mx/TP-Link-TC40-Generaci%C3%B3n-Exteriores-Movimiento/dp/B0CT55B1QC,https://m.media-amazon.com/images/I/411MXa0CEAL.jpg,0.01251564455569465,Camera,False,80.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
324,B08FD8VRYZ,"Philips Avent Esterilizador Eléctrico a Vapor Esteriliza, Seca y Almacena | Biberones listos para cada toma | Elimina 99.9% de gérmenes | Esteriliza y seca en 40 minutos | Hasta 6 biberones | SCF293/00",AVENT,gl_baby_product,BABY_PRODUCT,2261.9,3569.0,Precio de lista:,37.0,36.62370411880078,Promoción,,BEST_DEAL,,False,4.0,3078.0,https://www.amazon.com.mx/Philips-AVENT-SCF293-00-Esterilizador/dp/B08FD8VRYZ,https://m.media-amazon.com/images/I/513mpzlCGHL.jpg,0.3762958811992192,Baby Product,False,1307.1,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
325,B0CL9QX8RZ,"MySmile LP221 UVC Irrigadores dentales inalámbricos esterilizables para dientes Hilo dental portátil con pantalla OLED de 335 ml con 4 modos, 8 puntas de chorro y una bolsa de almacenamiento para el hogar y los viajes (Negro medianoche)",MySmile,gl_personal_care_appliances,ORAL_IRRIGATOR,1126.94,1799.99,Anterior:,37.0,37.39187439930222,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,12992.0,https://www.amazon.com.mx/MySmile-LP221-inal%C3%A1mbricos-esterilizables-almacenamiento/dp/B0CL9QX8RZ,https://m.media-amazon.com/images/I/71PgKQGjw6L.jpg,0.39187439930221757,Personal Care Appliances,True,673.05,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
326,B091BJ6QJV,"Falda de Cama anti-polvo envolvente para camas tamaño King con caída de 15 pulgadas - banda elástica de fácil ajuste - Rodapiés plisado ajustable - para mujeres, hombres, niños y adolescentes - Crema",CGK Unlimited,gl_home,BED_SKIRT,419.04,571.87,Precio de lista:,27.0,26.724605242450206,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,20692.0,https://www.amazon.com.mx/Falda-anti-polvo-envolvente-tama%C3%B1o-pulgadas/dp/B091BJ6QJV,https://m.media-amazon.com/images/I/71-BDyqWe+L.jpg,0.2753947575497939,Home,True,152.82999999999998,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
327,B07PBDJ6QR,"NORTIV 8 Botas de Senderismo para Hombre Media Caña | Calzado para Hiking y Trekking, Impermeable, Suela Antideslizante",NORTIV 8,gl_shoes,BOOT,934.49,1219.0,Precio de lista:,23.0,23.339622641509433,Promoción,,BEST_DEAL,,False,4.0,6710.0,https://www.amazon.com.mx/NORTIV-Botas-Senderismo-Impermeables-Hombre/dp/B07PBDJ6QR,https://m.media-amazon.com/images/I/61cjO5PJYUL.jpg,0.33962264150943255,Shoes,False,284.51,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
328,B0CC5KY1NJ,"Dubinik Camisa Franela Hombre 6oz Cuadros Manga Larga 100% Algodón | CláSsica, 2 Bolsos Com BotãO, Caneta; Macia E Quente Para Trabalho, Lazer Ou Festas; 100% AlgodãO, Flanela.",Dubinik,gl_apparel,SHIRT,719.99,799.99,Anterior:,10.0,10.00012500156252,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,437.0,https://www.amazon.com.mx/Dubinik%C2%AECamisa-Franela-Informal-Bolsillo-Invierno/dp/B0CC5KY1NJ,https://m.media-amazon.com/images/I/91FjICEv2oL.jpg,0.00012500156251959993,Apparel,True,80.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
329,B07CCJ7KV3,MEMORY FOAM BABY | Colchón de Cuna Para Bebé Baby Good – Firmeza Media/Suave - 130 x 70 x 15 cm – Hecho de Espuma de Poliuretano,Memory Foam,gl_furniture,MATTRESS,1289.0,1399.0,Anterior:,8.0,7.86275911365261,Promoción,,BEST_DEAL,,False,5.0,3096.0,https://www.amazon.com.mx/Memory-Foam-Colch%C3%B3n-para-Cuna/dp/B07CCJ7KV3,https://m.media-amazon.com/images/I/61+SWyxlHFL.jpg,0.1372408863473904,Furniture,False,110.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
330,B0F9Z2RDR6,Lacoste L.12.12 CONCEPT SHOPPING BAG Womens,Lacoste,gl_shoes,TOTE_BAG,1463.95,2390.0,Precio de lista:,39.0,38.746861924686186,Promoción,,BEST_DEAL,1.0,False,4.0,100.0,https://www.amazon.com.mx/Lacoste-Bolsa-tipo-shopping-Mujer/dp/B0F9Z2RDR6,https://m.media-amazon.com/images/I/71QTvEe-UTL.jpg,0.2531380753138137,Shoes,False,926.05,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
